album_id	name	billboard	artists	popularity	total_tracks	album_type	image_url
2LaFRxNWIYC7HENvyjv5Sl	Storm Windows	Storm Windows	{'0nJUwPwC9Ti4vvuJ0q3MfT': 'John Prine'}	21	10	album	https://i.scdn.co/image/d136a62d8a104b7a312fbf4267efc9c2893203ec
0y1ozU2FRT45MGM4oIEocv	Beyond	Beyond	{'1PqdKx88nAgPolRy079lMl': 'Herb Alpert'}	18	9	album	https://i.scdn.co/image/3415d3c87ffd34fe0f9d789b9931e245d75e16b9
2s4V3nu27HX9pp5PglpCVJ	After Midnight (Expanded Version)	After Midnight	{'1DpIDwg8FGD50N9Tfunfsf': 'The Manhattans'}	44	17	album	https://i.scdn.co/image/5f5eb26345531e093fbfffb1520736275ab2a081
6wymbo07fW4G6K6EpItLI4	Routes	Routes	{'7Kfrmups2Z3ncDQmNS5jRc': 'Ramsey Lewis'}	17	10	album	https://i.scdn.co/image/363f1dad74c7a47106626285ac01ff38101bc7a1
4bS9iCSbL0dZNgbDaEpRKE	Night Cruiser	Night Cruiser	{'0hE3uA2w3guHeKvuc7BpRr': 'Deodato'}	31	6	album	https://i.scdn.co/image/05228125366fc57473a889e0ee8fb14ae298b274
79mbvKfi98UWcUnZvLnAID	Habits Old And New	Habits Old And New	{'2dyeCWctcFRt3Pha76ONgb': 'Hank Williams, Jr.'}	58	10	album	https://i.scdn.co/image/b760481fdf4f4c05ae0480e1c394cfb3b586b28d
5JRwORvmwGx6CYz76QRrE1	Alibi	Alibi	{'35U9lQaRWSQISxQAB94Meo': 'America'}	34	11	album	https://i.scdn.co/image/604e3df261c28afd4748018ae4fd673e2969c324
0Jb4eWvIA4J5ki8ZVaNKd0	Chicago XIV (Expanded & Remastered)	Chicago XIV	{'3iDD7bnsjL9J4fO298r0L0': 'Chicago'}	24	13	album	https://i.scdn.co/image/6e3fe80b483e5bd33ce5c56e94a990952f632044
7Me29nlWdDxCGAAwupHfSV	Argybargy	Argybargy	{'6Jrj26oAY96EEC2lqC6fua': 'Squeeze'}	48	11	album	https://i.scdn.co/image/b7ac588d74b0a64afc218bbf1815e1c422768efa
0LPZFn25Bxg4zIT47SYVNC	Naughty	Naughty	{'6mQfAAqZGBzIfrmlZCeaYT': 'Chaka Khan'}	36	10	album	https://i.scdn.co/image/419c421a82dd2d09ac4222c564b9f114d82c726c
18M7nQF2oUAYde5FldgYc2	80 + Here's to Love	Gene Chandler '80	{'52uMkSFt2RVO6XxTEt5VeW': 'Gene Chandler'}	24	16	album	https://i.scdn.co/image/cddc874b1bb77468bfe630911409f07c04a4456e
4y9l8TLY0GAFki9VGPwkVF	Love Jones (Plays Johnny "Guitar" Watson)	Love Jones	{'18zFsOC20KUzWDnvGdITar': 'Noël Akchoté'}	8	21	album	https://i.scdn.co/image/cfee26776101e523dcac3551020551b900f856fc
0nECUKmdMX4suPNyJ1oLWo	Defector	Defector	{'4vs7NIU7kZc2Efh6yOGKEZ': 'Steve Hackett'}	17	15	album	https://i.scdn.co/image/c8ca4f78cd222910ea60f5fddd02b16981bc5d8c
6x3mttp1a5pLHj8rDDSEbT	Go to Heaven	Go To Heaven	{'4TMHGUX5WI7OOm53PqSDAT': 'Grateful Dead'}	54	9	album	https://i.scdn.co/image/2c21d8a07e8753dc92b7389194decb51fa612c40
4SxhwzlhAfa0FgYHrGfGz8	Eat To The Beat	Eat To The Beat	{'4tpUmLEVLCGFr93o8hFFIB': 'Blondie'}	52	16	album	https://i.scdn.co/image/d69b4e327cf4cb4cc07f88e07bac64814c8daf3c
5GmwZhIFSCtg0aMVj6HvAI	It's My Time	It's My Time	{'6T4kUHIlszpj944ZXR3yNw': 'Maynard Ferguson'}	9	8	album	https://i.scdn.co/image/57e187fc76a1a9796da00905c84ccfe8119e0be3
2ZoY9TwvDoSVXpGQCKyfH2	Sheet Music	Barry White's Sheet Music	{'3rfgbfpPSfXY40lzRK7Syt': 'Barry White'}	37	7	album	https://i.scdn.co/image/3e29441e99f2ec2092180c6be17476c9aa45896d
4J8OvfN30jJwXNvJNQuxn7	Catching the Sun	Catching The Sun	{'1Be36RHAlqJpfUt3tsmUQD': 'Spyro Gyra'}	38	9	album	https://i.scdn.co/image/6ffbea17894691367fabf9ea680fb6ede705f2e4
4DN3DenoWmadGEayQw2tDp	Light Up The Night	Light Up The Night	{'6h3rSZ8VLK7a5vXjEmhfuD': 'The Brothers Johnson'}	41	9	album	https://i.scdn.co/image/3efd18ebaca4b872984bb932386f1813ccd23bff
5hszWjeNvPjLCIcPDOJyKk	Scream Dream	Scream Dream	{'21ysNsPzHdqYN2fQ75ZswG': 'Ted Nugent'}	38	10	album	https://i.scdn.co/image/8adde86d2bbcc935eac50fe0dbbe311ca24c5c74
20k515SpUkdb4ZQijqrcgv	Something To Believe In	Something To Believe In	{'2AV6XDIs32ofIJhkkDevjm': 'Curtis Mayfield'}	28	7	album	https://i.scdn.co/image/d141e85c22b02c0270d63c42db9941868b6b4e92
5GU2CXIe5OpmfsLx5o2Oup	Volume VIII	Volume Viii	{'3tx8fyu3c4OBP5nejYtUOb': 'Average White Band'}	5	5	compilation	https://i.scdn.co/image/d412e03ad8699a43be3038a6542a8f8850aa01c2
0rPCO55x3MGthe8qkn64o6	About Love (Expanded Edition)	About Love	{'0TF2NxkJZPQoX1H53rEFM1': 'Gladys Knight & The Pips'}	36	11	album	https://i.scdn.co/image/149a420d139cc260abd17df4b0119a4be0bb608b
0rwgfoVEgvcCvuwNsamaul	Pearls: Songs of Goffin & King	Pearls-songs Of Goffin And King	{'319yZVtYM9MBGqmSQnMyY6': 'Carole King'}	43	10	album	https://i.scdn.co/image/24cd0f94a470ceaa8f1e297f8c6595036e954359
5lBgxJGEkFVW8YyAHF8yn7	One Bad Habit	One Bad Habit	{'0AVE7rDx4X9w0pW1XlN1om': 'Michael Franks'}	43	9	album	https://i.scdn.co/image/6d6c40519ef3a8578c59407e126f7c928825ce30
6ytk4mtIgQP7F67XL1nozV	Saved	Saved	{'74ASZWbe4lXaubB36ztrGX': 'Bob Dylan'}	34	9	album	https://i.scdn.co/image/784fb116593fa3c7fbbb99731495fca42ffd7060
63nBwTv2JAdffeLEJbZ0xU	Crash And Burn	Crash And Burn	{'0YEyuuhfdNXnTJh1uFhl3p': 'Pat Travers'}	31	8	album	https://i.scdn.co/image/2c5d19d45b4677c284a3db25ca22a64f821a38ab
6FCzvataOZh68j8OKzOt9a	London Calling (Remastered)	London Calling	{'3RGLhK1IP9jnYFH4BRFJBS': 'The Clash'}	72	19	album	https://i.scdn.co/image/ca8162e8245bd9f949c8d6b1cd929e43f6866f41
2q7wjq67acZ5i1GL9WWyNl	Lookin' For Trouble	Lookin' For Trouble	{'2HGQd1vKFmNzTZ8CZ8tU83': 'Toronto'}	23	11	album	https://i.scdn.co/image/ee3caa18e21684c3fc4c8b5c524eea8fb03ef68f
4Cv61B08yHx3fwkylkhCxe	Trilogy: Past, Present & Future	Trilogy: Past, Present And Future	{'1Mxqyy3pSjf8kZZL4QVxS0': 'Frank Sinatra'}	50	26	album	https://i.scdn.co/image/f0e01f99ff90e8f0e460d1cea3fec86df5620c29
6yZivsx1kEbUqpIsBMp8iW	Feel The Heat	Feel The Heat	{'4GGDnwXsF5e9gjhJMRZ03s': 'Henry Paul Band'}	11	9	album	https://i.scdn.co/image/87d442d35645d55d9ce365ecf372bc73f62832d5
3PlYLejxpxhtJcynfE08vE	Unmasked	Kiss Unmasked	{'07XSN3sPlIlB2L2XNcTwJw': 'KISS'}	45	11	album	https://i.scdn.co/image/6a4b8109811fd1661c4e747b003bfce7689d4ca0
2tivwwko3vqzzICWw3G9oB	Flush The Fashion	Flush The Fashion	{'3EhbVgyfGd7HkpsagwL9GS': 'Alice Cooper'}	34	10	album	https://i.scdn.co/image/6650224d4da789ca88fb46b9a5ce319ee83b8c35
1iNa6YfR3LkEilE0Mgz2ZY	Love Trippin'	Love Trippin	{'5fbhwqYYh4YwUoEs582mq5': 'The Spinners'}	24	10	album	https://i.scdn.co/image/ba158e3f03c5aa71ad08da9282a66dc489802643
00KOyZERFn1vF1ZQoJFgLV	Volunteer Jam XX: A Tribute To Charlie Daniels (Live)	Volunteer Jam	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	17	22	compilation	https://i.scdn.co/image/b85bbab3a132274e8175c9406bae885c28954e0f
6NQZ8cNGk40Is0VLsNarDZ	Go All the Way	Go All The Way	{'53QzNeFpzAaXYnrDBbDrIp': 'The Isley Brothers'}	39	10	album	https://i.scdn.co/image/32efb3a7f193d0df6b20e4268b8a5d70e1ecec11
31YkPMgPZ73tOYGYL9mOdT	Different Kinda Different	Different Kinda Different	{'21LGsW7bziR4Ledx7WZ1Wf': 'Johnny Mathis'}	9	15	album	https://i.scdn.co/image/77eb7c17cafe550328bbc10abee6f2be38da2297
5sG6jJxaUEt2sAjP4HzELy	Street Survivors	Street Survivors	{'4MVyzYMgTwdP7Z49wAZHx0': 'Lynyrd Skynyrd'}	58	13	album	https://i.scdn.co/image/1ffe5b33891c231e02c2461819dc8cd8fe4b9c72
4cNXauC0sitXWsOmuOtGvg	Roberta Flack Featuring Donny Hathaway	Roberta Flack Featuring Donny Hathaway	{'0W498bDDNlJIrYMKXdpLHA': 'Roberta Flack'}	30	7	album	https://i.scdn.co/image/87698868ffcd90fd0d1a751ec75702ba622ec9b8
3THuBNp86ScbTXwpTmAbdw	(Pronounced 'Leh-'Nérd 'Skin-'Nérd)	Lynyrd Skynyrd (pronounced leh-nerd skin-nerd)	{'4MVyzYMgTwdP7Z49wAZHx0': 'Lynyrd Skynyrd'}	70	13	album	https://i.scdn.co/image/d02b28624f3d5373932ac92477d3f4d326313766
1e9QF2ssgQ57bKB20Pmbcp	Danger Zone	Danger Zone	{'1hXjTjJzZTXDZ75AclOo6N': 'Sammy Hagar'}	19	10	album	https://i.scdn.co/image/bc738ecfa7e7a0156baf84708a6dc5c5d4c89b84
4oIOg6AgN5cTIQPk00RAWS	Can't Stop the Music (Original Soundtrack 1980)	Can't Stop The Music	{'0dCKce6tJJdHvlWnDMwzPW': 'Village People'}	52	10	album	https://i.scdn.co/image/448e1a9fcd513c4f99a7b6f33d62a844cd07e524
5wc12ZsmXNIlppTmNFZFLU	Parallel Lines (Remastered)	Parallel Lines	{'4tpUmLEVLCGFr93o8hFFIB': 'Blondie'}	61	16	album	https://i.scdn.co/image/367f001847fc59240e1646de2c822d54fc348a3b
7GnMeBxDvE6wJ4Iu6Xdb2a	Phoenix	Phoenix	{'0cA5Tg15TwARIRZeiNT1RO': 'Dan Fogelberg'}	55	10	album	https://i.scdn.co/image/0fcfb51afa50d09aae922aaeea2fce35a02ad5d0
4hAbKjSBpLISpz4Ikt1cj2	Dregs Of The Earth	Dregs Of The Earth	{'33MM9GE3xkoG9IL9IePpdu': 'Dixie Dregs'}	22	8	album	https://i.scdn.co/image/ba7bded91714671e5590ea09d55aff709e7f6707
39gB8BVLho5dMNKKuYSFw2	The Invisible Man's Band	The Invisible Man's Band	{'2k3lgcrKLU6GpEFBm9ueKJ': "Invisible Man's Band"}	26	6	album	https://i.scdn.co/image/884b3dda104df4f1ad1e7c67377806cb5d985d93
5QkOpsZupEPLq186YOrBNe	Night Moves	Night Moves	{'485uL27bPomh29R4JmQehQ': 'Bob Seger'}	67	9	album	https://i.scdn.co/image/faecb84c2427fa449fe9e25c93b39428d88abf58
3xYOQ8eK6yIIVGMPlAqJZh	Warm Leatherette	Warm Leatherette	{'2f9ZiYA2ic1r1voObUimdd': 'Grace Jones'}	37	27	album	https://i.scdn.co/image/c17a548f5c759d762e8af871bfeb1c31fe745079
6wHjdKs7VVPVcqaHRzwqJt	The Pleasure Principle	The Pleasure Principle	{'5KQMtyPE8DCQNUzoNqlEsE': 'Gary Numan'}	60	17	album	https://i.scdn.co/image/d7a00a8c8d76e7798e0888cb82885900eaa74f20
7jvy1nng3fdNtpZhWtYt9V	Tight Shoes (Remastered)	Tight Shoes	{'6x33CmZWo2Ve4hxYl2Craq': 'Foghat'}	11	8	album	https://i.scdn.co/image/0687ea0c6d4fd242c21b69fa7c9f1d088f41fda0
7JzzoHn2JV3VYOQ9Pf3j82	And Once Again (Expanded Edition)	And Once Again	{'3IKV7o6WPphDB7cCWXaG3E': 'Isaac Hayes'}	14	9	album	https://i.scdn.co/image/535cd0fd929e27c836bd65f893f95f36a70f70be
2j9XKJo4ZnIwsgmRbJqEQj	For Men Only	For Men Only	{'27XI002zivG9xuzrZ9dIb1': 'Millie Jackson'}	14	9	album	https://i.scdn.co/image/5531bc261fb5ac2868f2639eb98d7008aa60c7f2
58FQ3YXjPwbWsPqK9GSxKx	Barnet Dogs	Barnet Dogs	{'1TOvAjOdz0YBx2wVRlBvFA': 'Russ Ballard'}	21	9	album	https://i.scdn.co/image/2bc01ee85f2a613a06d995c65e24dea2eb1ae408
5aY7j8FtsBcTnD7G1vSGHt	Dream Come True	Dream Come True	{'00Nnsh2ykMBYnCDsSFGXSY': 'Earl Klugh'}	31	8	album	https://i.scdn.co/image/fae4ec29b0f4f2271752372d7bf051b9e2d14d24
3n1xzSodX4xbPpXCclA5if	Syreeta	Syreeta	{'594LqcHtMvKoR0URmSiYJB': 'Syreeta'}	39	9	album	https://i.scdn.co/image/77eb7c17cafe5503db7a3ee7f1931520f8a03c29
2j7LHh4IcOyD5AQZZVZgjc	Monster (Expanded Edition)	Monster	{'2ZvrvbQNrHKwjT7qfGFFUW': 'Herbie Hancock'}	31	12	album	https://i.scdn.co/image/a7c1dd0e9248d9fdeb93cb16ed25fae8a879b50b
6NS8uFJqbcKqLUu4VzxpD4	Extensions	Extensions	{'2dogRElUKV20C2khRHqjRc': 'The Manhattan Transfer'}	37	9	album	https://i.scdn.co/image/9ad1fce8ce14b1a060ae01b22ffa970e9d657b47
7n5g1A5wYCBe6xQgoF3EJ2	Power	Power	{'3RwQ26hR2tJtA8F9p2n7jG': 'The Temptations'}	16	8	album	https://i.scdn.co/image/7b4e4aa216b177cdf77907e61f22620d2e8217fe
6Pz1wCtgtwm7akQZC8ssA3	Shine	Shine	{'3tx8fyu3c4OBP5nejYtUOb': 'Average White Band'}	50	11	album	https://i.scdn.co/image/f5662c0a9d11e24f94716c956be4333b1f883148
2tnGAK79Ba1g9U9n3JC2EM	Stepping Out 'N' Going	The Kingbees	{'4cu77OuihTaUDYozqa2u9G': 'The Kingbees'}	24	12	album	https://i.scdn.co/image/6306afc8060a80cfb44b382dfe84ebcbef496c12
2mxCsik76wrd432yXJERHP	Ron Pope & the Nighthawks	Nighthawks	{'6CmXhyslohOFRJMtPpRm4O': 'Ron Pope'}	38	11	album	https://i.scdn.co/image/b52c2d876095d8e13a317b3be4b6369f3c0d9dc6
7je2uv9QBH65HhADDZitbB	Minute By Minute	Minute By Minute	{'39T6qqI0jDtSWWioX8eGJz': 'The Doobie Brothers'}	65	10	album	https://i.scdn.co/image/21d9e6827d2515c4eac2b37492f4408fd97e0915
0LoGOhAPSYlkjCj1PwShNl	Old Crest On A New Wave	Old Crest On A New Wave	{'2DWQX92uew7DlsgN0yD775': 'Dave Mason'}	16	10	album	https://i.scdn.co/image/83146ab979a15fd7b2327897a501fb6f51ae81ab
6wMCS84QUyhS0v7C2gYObc	Skyway	Skyway	{'5uFqO7FceiE84xjEjFtQLX': 'Skyy'}	25	8	album	https://i.scdn.co/image/afcc0f006fb656fd1c734661be191d234498a7dd
5isQzmHATbA95JpfqSrPE8	Welcome to the Club (Live)	Live/welcome To The Club	{'1Ov9t7KbQF0oz9B4JsMfV2': 'Ian Hunter'}	25	22	album	https://i.scdn.co/image/73062f219e303c74c1b8a2b676d91540ee3bb9d1
3gWHKKJohwFsg4ZRUSxRU9	American Gigolo Love Theme The Seduction (Giorgio Moroder Piano Version)	American Gigolo	{'59fmHoaOxOnODm09irzD8H': 'Soundtrack Orchestra'}	0	1	single	https://i.scdn.co/image/236f9aea7c39d2ab3b7e713e915a009bd53b21e3
2nnPRzFXirftFP8jbhehS5	Lady T (Expanded Edition)	Lady T	{'61UT1Zj9dFgPAjZfwnsqsb': 'Teena Marie'}	23	12	album	https://i.scdn.co/image/32b5f357d146491fb2e7069cbd68659fd518fd02
2YqZrfRMeQLRdOq40NQsb6	Paradise	Paradise	{'49iKbKGqgn8OESkW5WduX0': 'Peabo Bryson'}	9	8	album	https://i.scdn.co/image/0476e747daaf1687f6ea215cb6ff0f153cdd16fb
2qgqrV61fexmyY5Y06gXAG	Gq Qualified 2	Two	{'7dD2bfFbsi2FdouRhbbxF8': 'DJ Elroy'}	0	1	single	https://i.scdn.co/image/46328f0ba419dc096945e1a7ac973c006d18554d
3oPGG8xRiApf85qVEccEZn	Somebody's Waiting	Somebody's Waiting	{'7d7q5Y1p2QWS4QRAhTQR5E': 'Anne Murray'}	23	10	album	https://i.scdn.co/image/addcc8036bc0c7bba6ac25f0d9ff3074d81c4714
0lTuVJuCbD3FHEjIeQqyXg	And Then There Were Three	And Then There Were Three	{'3CkvROUTQ6nRi9yQOcsB50': 'Genesis'}	55	11	album	https://i.scdn.co/image/3fe07b308a88b5a37fec22c5758126b89971168b
6A4hlr1HDBme2Bpw0BqMhQ	Snakes And Ladders	Snakes And Ladders	{'7tjbDPvrdvDshcpEMXKRVb': 'Gerry Rafferty'}	28	12	album	https://i.scdn.co/image/a2bd4f120532312ee9519f7abccb2848a06df956
5jYFN2sdFgAJH316UOT4sT	Milsap Magic	Milsap Magic	{'6Sb8EHpZvyjSTT5KD9DjUZ': 'Ronnie Milsap'}	38	10	album	https://i.scdn.co/image/8fe54a660a1f0e9e7fc1f1111dcaca6f572b547f
6S11OTFA43xOYJoORsUyCu	Dancing In The Dragon's Jaws (Deluxe Edition)	Dancing In The Dragon's Jaws	{'4sh4MHP7lhrSUakxwZzwqz': 'Bruce Cockburn'}	44	10	album	https://i.scdn.co/image/f4cd34ffb16f0b9a6ea28a3e1b05c76b12bf3fcb
0OAlaTBmQv8zhGiTpakliE	Warm Thoughts	Warm Thoughts	{'0h9smro0z3HqUbD94jotU8': 'Smokey Robinson'}	22	8	album	https://i.scdn.co/image/50c0cb3a64a7a744a57a1b2151bb5c89a81b0fd4
3Odb67t9KaLyfi3S9P0BWf	Let's Make a New Dope Deal	Let's Make A New Dope Deal	{'0TorzrcTerTn7l5q9LVjmt': 'Cheech & Chong'}	13	10	album	https://i.scdn.co/image/7834cda068c9794a2b8547071a1ca951d2540301
6lbwMaIeqgQZbDT3HtZElc	After The Roses	After The Roses	{'1x82CGsqYeEgaL2ZrW7Khm': 'Kenny Rankin'}	40	12	album	https://i.scdn.co/image/9e962a668f1454f12efe99ee71f168435b217ba4
1lXSCSUAGz7G5ke5yGwbvf	The Best Of Jerry Jeff Walker	The Best Of Jerry Jeff Walker	{'763opp15PhfHpEaiVjM6m7': 'Jerry Jeff Walker'}	29	10	album	https://i.scdn.co/image/012e7522e93c3b7ca78689a026b7820cf3b12a42
6Zy5TONz6w6hQBhpOv5YDZ	Gypsy (2003 Broadway Cast Starring Bernadette Peters)	Bernadette Peters	{'1lIG8lqWxus7LqThGUXMa1': 'Bernadette Peters', '5lmpC3LOMxB6doSzKym9Ax': '2003 Broadway Cast Gypsy'}	31	22	album	https://i.scdn.co/image/f9823182e119b591ac36a90760e585620fb78d34
5KMqpdvaWrejY2ZzqnqNXk	Skylarkin'	Skylarkin'	{'05YVYeV4HxYp5rrWalvuE1': 'Grover Washington, Jr.'}	15	6	album	https://i.scdn.co/image/75f97bf36518c84550047e023082b693b475c1ba
56watINmdqEQfTBjA9DXKR	Bebe Le Strange	Bebe Le Strange	{'34jw2BbxjoYalTp8cJFCPv': 'Heart'}	36	10	album	https://i.scdn.co/image/d2cbc3642258308c89ad1f9656bcc88c95c05b0f
5DyOxuvdSmTSNAmkfcsBsj	Jolene	Dolly,dolly,dolly	{'32vWCbZh0xZ4o9gkz4PsEU': 'Dolly Parton'}	72	10	album	https://i.scdn.co/image/bf8f0aa9b074625eb57994a4b122d7c0252d1522
3vv6d0yNu6OCQYQQfNlYcT	Progressions of Power	Progressions Of Power	{'4YfnJEbTz8QLD5FusYFwV6': 'Triumph'}	22	9	album	https://i.scdn.co/image/70ae981ae4f6e37aac76f2f330fb2d0d8d368ea8
0iz5EuAi5uGviUHzbUOTBp	Tonight You're Mine	Tonight You're Mine	{'2ekjTXgjxbWwBX5lTAj4DU': 'Eric Carmen'}	27	8	album	https://i.scdn.co/image/add6cb2dd2c6f5f538d01a9cc10dd442fe42034c
0zK7P6PLhBU02U9Tc98VSK	Ladies' Night	Ladies' Night	{'3VNITwohbvU5Wuy5PC6dsI': 'Kool & The Gang'}	44	6	album	https://i.scdn.co/image/b8c52ff090526db7bc76c1c40f676945650a7801
6nQiKZu9h5JXaQmxXUhiFB	A Brazilian Love Affair	A Brazilian Love Affair	{'3EB0uKE2lGw6BB1UFJrONl': 'George Duke'}	32	10	album	https://i.scdn.co/image/9eede2861cfb7c19615a0fc61162981faa2964ff
1frm3jCCrCf7tgFh6Xu8iy	Fun And Games	Fun And Games	{'2MMaIlHd8UvDW0mVRAncD6': 'Chuck Mangione'}	37	6	album	https://i.scdn.co/image/9eec81d35d84e4906842f2fb23463255b466b631
1XNfE0t3kM8zV4XVqPDHNQ	Straight Ahead (Expanded Edition)	Straight Ahead	{'0KzlJXg6A3NVSCkRjecKnS': 'Larry Gatlin & The Gatlin Brothers'}	35	11	album	https://i.scdn.co/image/b0cac199d488f26ff3ef2f0b2afc32a9a63fd025
1rkwv0zr39mDpPD8UCVftB	Undertow	Undertow	{'1tfXh4XxILEuMU2qZupFn8': 'Firefall'}	26	10	album	https://i.scdn.co/image/a667bfbca1ebe751a8454502b76e7085c46dbc07
4O5LVU9ybnzFn08pxURqxL	Dreams	Dreams	{'3wNX7r7t4Vaahrx9XzyYIY': 'Grace Slick'}	23	9	album	https://i.scdn.co/image/13ec9f3117289c089e8a4bb7c81d87b759fb06fe
2EKjA2J7iv7imoiK70ocyV	On To Victory	On To Victory	{'2CxLP749mup3ncPrXgCnvU': 'Humble Pie'}	10	10	album	https://i.scdn.co/image/557943a46eccdf45e2ff43367db5381aed43552b
4aztxc0T9nlmeUyoemD7XX	Tonight	Tonight	{'10yNnmMFF3U0MW7oeG3bFr': 'France Joli'}	15	10	album	https://i.scdn.co/image/5b0b011f6a0e657735753c20e7da041e3f69ff01
2rrojQJlIgvBA2FMcBY8Wl	Hideaway	Hideaway	{'7vNcTk9TgKF0qDsS87nWGE': 'David Sanborn'}	22	8	album	https://i.scdn.co/image/f472aeb26a642691b14ff630afbf45d81ef70e59
1Joe8hWyFAHB80fk6St3wd	Reaching For Tomorrow (Expanded Edition)	Reaching For Tomorrow	{'273A7R9wiZyELSDRw8HvIj': 'Switch'}	12	10	album	https://i.scdn.co/image/41772c4584e7730135c546377b4f50890e529821
1nC1gaO03Yk2lnbRZAN3KG	Now We May Begin	Now We May Begin	{'1twC2fwPG5FkvYcMpVBQRz': 'Randy Crawford'}	57	8	album	https://i.scdn.co/image/17e0190213de77f33011ff74a5959cc04ce2bc68
44KYmg5AJd4w7V32DXIvzp	You'll Never Know	You'll Never Know	{'5CjlZu8c45u0rRvyONtxsn': 'Rodney Franklin'}	27	8	album	https://i.scdn.co/image/7d199f98a042973883d468a02ff396982dbaddf4
1d075yQcykHjerQ2BN0ABn	Tusk (Deluxe Edition)	Tusk	{'08GQAI4eElDnROBrJRGE0X': 'Fleetwood Mac'}	63	84	album	https://i.scdn.co/image/243adea7c80f769775727489bb5eef45bc24c6db
3glemtGv1GnRSBPyj5JvHo	Face To Face	Face To Face	{'2u2rZtKdqVhHXK2xDC3dGO': 'Angel City'}	23	10	album	https://i.scdn.co/image/e20e08dc316d4a281ad3f93495066dbbca0bb617
6c1XA84xZorzK3rFAIgwHE	Splashdown	Splashdown	{'7xRdCnm7IiS0M1FUS15ZfO': 'Breakwater'}	36	8	album	https://i.scdn.co/image/7556d693e11612782483e65b3430ea79614ef1e2
1XejSN4BeoPLGjw0eMvO3j	Glass Moon	Glass Moon	{'73YjjAQDuLJsvRVKLEyNTR': 'KCN'}	0	6	single	https://i.scdn.co/image/94f57cc2e6b17e0b512ba7f56718d3a4523ec6fb
6rY7bfN0RLiNyUUjOfNgJQ	Hang Together (Expanded Edition)	Hang Together	{'5b4SvpTqll0LSqJWPpXya5': 'Odyssey'}	36	13	album	https://i.scdn.co/image/f6493bf25859827dbab17593f9d678b75a721ff3
7q1JS2ahdeotbQflsP7mdS	Let The Music Do The Talking	Let The Music Do The Talking	{'2y3IS9koZz1AsxC1GfCcoO': 'The Joe Perry Project'}	18	9	album	https://i.scdn.co/image/16e3d2858eb8569f9749aa9a9fe198e1ff56befa
6FS3H65ouEWR8z9N2TZcmv	First Knight Original Motion Picture Soundtrack	Jerry Knight	{'7t8q7ikEtcPNtoaKAm9Vu6': 'Jerry Goldsmith'}	30	10	album	https://i.scdn.co/image/8c6461c2166690e4eac2782a8efe7926af4f7ffe
19yz330Kn0zXUqZZvWVv8U	Cat in the Hat	Cat In The Hat	{'4V4Z3qMCwYofWHtip6ePF6': 'Bobby Caldwell'}	38	8	album	https://i.scdn.co/image/8d4cfe443ff2e9fcd2d704b0df59bf467ac599b3
0CScfE6bnIxynpHqusofX6	Released (Expanded Edition)	Released	{'0ty0xha1dbprYIUAQufkFn': 'Patti LaBelle'}	15	10	album	https://i.scdn.co/image/c7597f0351bc93200857d4c977d7181a81a82453
0UP3rWITqj74OAVCHP5034	Rise	Rise	{'1PqdKx88nAgPolRy079lMl': 'Herb Alpert'}	47	8	album	https://i.scdn.co/image/b03fc8b848f3ecc520527ac721bb0d5aaa3ff31d
3rqGRkcMkWbU7yb79N2H9l	Intimate Moments	Ray, Goodman & Brown	{'58U0OwuIViimy39WEbRbXh': 'Ray, Goodman & Brown'}	19	15	album	https://i.scdn.co/image/14d4d846057d69f6780089f7368e91143778bc25
38sLlYZ4sdfm5SvjmshqcY	Get Happy	Get Happy	{'4qmHkMxr6pTWh5Zo74odpH': 'Elvis Costello & The Attractions'}	44	20	album	https://i.scdn.co/image/0f5b48fe54537542c06a0825fd014fca67038002
37m7nAtaIffnaWayNiUoCW	Tenth	Tenth	{'59QxeZBL6k9L4oJBGSyukd': 'The Marshall Tucker Band'}	34	10	album	https://i.scdn.co/image/97c15babbfe63fd0337b15083928b222cc7d8327
50IVeN4X1yybqwXc1kNGok	The Gap Band II	The Gap Band Ii	{'4TwHRCIu3Xg9fjS3l7owkp': 'The Gap Band'}	36	7	album	https://i.scdn.co/image/cc9d2d44301db0609e2b2d9cb00381b08184aaf5
3b9lzzttYCMeYVABWkDxOl	Winners	Winners	{'0zaWqD1H9Rk0P14iF5oDnY': 'Kleeer'}	26	8	album	https://i.scdn.co/image/b392e718e9deeb34f6b2c7437b045f1e0f42d6bd
3sWJWHRCi07Hbk35H046ST	Bad Luck Streak In Dancing School	Bad Luck Streak In Dancing School	{'3mY9Ii0cL5SQxpOTAm8SHx': 'Warren Zevon'}	32	12	album	https://i.scdn.co/image/2bad4f3d2d5716aa9e70370d313e080b02537cba
2N0AgtWbCmVoNUl2GN1opH	Dreamboat Annie	Dreamboat Annie	{'34jw2BbxjoYalTp8cJFCPv': 'Heart'}	64	10	album	https://i.scdn.co/image/4040829fe38e516a2f516d78aa32e98fe438b687
61jai8hmG1Ab0Sii7nr0Iw	Malice In Wonderland	Malice In Wonderland	{'6fvN9GmMCVKb5LY0WsnjFP': 'Nazareth'}	26	17	album	https://i.scdn.co/image/146fa06acc46928fa07b19416aef820660f54f65
55KJaaqlGFmdHysAekitOY	Every Generation (Remastered)	Every Generation	{'4yh5g0DWkL6kRlCH1FPAvC': 'Ronnie Laws'}	31	8	album	https://i.scdn.co/image/0293729baa3f7001b287450d0fb1c81df0770f86
